ID,Fecha,Recorrido,Porte,pesos,Kilometros,Combustible,Conductor,Mozo1,Mozo2,Ingresos diarios,Averia
712,2021-10-25 09:14:33,13/96,segundo porte,13548,44,94,"['Carlos', 'Gomez']","['Carlos', 'Gomez']","['Carlos', 'Gomez']",6646,no
713,2023-01-13 10:48:19,02/99,segundo porte,14801,197,19,"['Luis', 'Gomez']","['Luis', 'Gomez']","['Luis', 'Gomez']",8839,si
714,2021-12-29 04:14:30,13/86,segundo porte,4009,249,21,"['Maria', 'Fernandez']","['Maria', 'Fernandez']","['Maria', 'Fernandez']",6814,no
715,2018-07-06 23:32:35,18/59,primer porte,12020,56,77,"['Laura', 'Martinez']","['Laura', 'Martinez']","['Laura', 'Martinez']",3584,no
716,2019-02-05 20:45:08,13/72,segundo porte,7847,223,37,"['Luis', 'Sanchez']","['Luis', 'Sanchez']","['Luis', 'Sanchez']",9630,si
717,2025-06-03 21:07:16,11/67,segundo porte,4864,115,77,"['Juan', 'Perez']","['Juan', 'Perez']","['Juan', 'Perez']",3444,si
718,2021-12-10 08:14:05,13/93,segundo porte,10764,133,49,"['Marta', 'Martinez']","['Marta', 'Martinez']","['Marta', 'Martinez']",9959,si
719,2026-04-06 15:10:57,13/89,segundo porte,3364,214,80,"['Maria', 'Lopez']","['Maria', 'Lopez']","['Maria', 'Lopez']",6047,no
720,2022-08-17 04:11:07,02/98,segundo porte,6170,231,48,"['Carlos', 'Sanchez']","['Carlos', 'Sanchez']","['Carlos', 'Sanchez']",6771,si
721,2018-02-25 11:37:56,13/91,segundo porte,4122,66,73,"['Luis', 'Perez']","['Luis', 'Perez']","['Luis', 'Perez']",8769,no
722,2026-02-20 00:33:07,13/74,segundo porte,12540,132,82,"['Juan', 'Garcia']","['Juan', 'Garcia']","['Juan', 'Garcia']",4563,no
723,2023-07-18 03:12:20,11/64,segundo porte,3874,237,72,"['Pedro', 'Garcia']","['Pedro', 'Garcia']","['Pedro', 'Garcia']",4760,no
724,2018-03-03 07:47:57,13/94,segundo porte,5650,223,63,"['Ana', 'Garcia']","['Ana', 'Garcia']","['Ana', 'Garcia']",7723,no
725,2020-09-30 19:59:57,13/93,segundo porte,3330,106,86,"['Luis', 'Martinez']","['Luis', 'Martinez']","['Luis', 'Martinez']",6337,no
726,2025-01-05 06:58:57,13/68,segundo porte,7785,92,77,"['Luis', 'Fernandez']","['Luis', 'Fernandez']","['Luis', 'Fernandez']",7450,no
727,2022-12-20 16:52:46,11/64,segundo porte,9522,54,43,"['Pedro', 'Gomez']","['Pedro', 'Gomez']","['Pedro', 'Gomez']",4737,si
728,2026-04-11 02:20:36,13/93,segundo porte,2637,156,35,"['Maria', 'Gomez']","['Maria', 'Gomez']","['Maria', 'Gomez']",4481,si
729,2022-02-17 22:36:23,13/84,primer porte,8121,124,16,"['Pedro', 'Perez']","['Pedro', 'Perez']","['Pedro', 'Perez']",2585,no
730,2018-01-17 17:06:34,13/77,segundo porte,4412,68,28,"['Laura', 'Lopez']","['Laura', 'Lopez']","['Laura', 'Lopez']",7596,si
731,2022-12-19 11:39:26,17/55,segundo porte,6950,191,19,"['Sofia', 'Lopez']","['Sofia', 'Lopez']","['Sofia', 'Lopez']",8398,si
732,2018-11-08 05:03:05,17/57,primer porte,8465,47,76,"['Maria', 'Martinez']","['Maria', 'Martinez']","['Maria', 'Martinez']",9618,si
733,2024-09-18 22:00:52,13/90,primer porte,1149,230,62,"['Marta', 'Rodriguez']","['Marta', 'Rodriguez']","['Marta', 'Rodriguez']",6027,si
734,2022-08-16 01:37:13,13/92,segundo porte,8473,170,94,"['Maria', 'Garcia']","['Maria', 'Garcia']","['Maria', 'Garcia']",2617,no
735,2024-12-21 06:36:13,13/79,primer porte,10371,81,21,"['Maria', 'Perez']","['Maria', 'Perez']","['Maria', 'Perez']",2478,no
736,2024-08-13 08:59:27,13/85,segundo porte,6460,122,40,"['Sofia', 'Perez']","['Sofia', 'Perez']","['Sofia', 'Perez']",5544,no
737,2024-11-07 10:38:29,13/70,primer porte,9181,215,64,"['Diego', 'Rodriguez']","['Diego', 'Rodriguez']","['Diego', 'Rodriguez']",4618,si
738,2022-10-26 17:26:44,17/54,segundo porte,10990,96,10,"['Sofia', 'Garcia']","['Sofia', 'Garcia']","['Sofia', 'Garcia']",4354,no
739,2019-08-10 13:17:24,13/76,primer porte,10274,221,40,"['Maria', 'Martinez']","['Maria', 'Martinez']","['Maria', 'Martinez']",4508,no
740,2024-07-29 19:24:28,17/56,segundo porte,8251,165,16,"['Juan', 'Martinez']","['Juan', 'Martinez']","['Juan', 'Martinez']",8831,si
741,2018-11-08 19:10:53,13/78,segundo porte,219,245,67,"['Maria', 'Fernandez']","['Maria', 'Fernandez']","['Maria', 'Fernandez']",3267,si
742,2019-10-07 15:53:49,13/82,segundo porte,12153,236,87,"['Pedro', 'Rodriguez']","['Pedro', 'Rodriguez']","['Pedro', 'Rodriguez']",2762,no
743,2017-09-14 05:36:11,18/59,segundo porte,10869,96,97,"['Carlos', 'Perez']","['Carlos', 'Perez']","['Carlos', 'Perez']",3356,no
744,2019-01-31 19:26:16,17/55,primer porte,5986,61,20,"['Laura', 'Lopez']","['Laura', 'Lopez']","['Laura', 'Lopez']",7703,no
745,2023-12-24 08:05:06,13/84,primer porte,12151,187,39,"['Pedro', 'Lopez']","['Pedro', 'Lopez']","['Pedro', 'Lopez']",6006,si
746,2020-05-15 02:28:47,02/99,segundo porte,9801,190,26,"['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']",4890,no
747,2026-08-10 07:08:09,13/78,segundo porte,3672,87,43,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",3033,si
748,2019-01-28 21:01:57,13/69,segundo porte,4525,140,69,"['Marta', 'Rodriguez']","['Marta', 'Rodriguez']","['Marta', 'Rodriguez']",3371,si
749,2026-06-07 09:47:49,18/60,primer porte,11567,215,67,"['Carlos', 'Gomez']","['Carlos', 'Gomez']","['Carlos', 'Gomez']",2495,no
750,2020-06-16 07:06:35,13/84,segundo porte,11726,225,56,"['Luis', 'Fernandez']","['Luis', 'Fernandez']","['Luis', 'Fernandez']",7539,si
751,2024-08-11 17:41:47,13/78,primer porte,3299,124,37,"['Luis', 'Perez']","['Luis', 'Perez']","['Luis', 'Perez']",7525,si
752,2026-11-06 11:56:34,13/92,segundo porte,13129,27,64,"['Pedro', 'Perez']","['Pedro', 'Perez']","['Pedro', 'Perez']",9796,si
753,2023-06-18 10:09:06,13/76,segundo porte,32,91,56,"['Ana', 'Martinez']","['Ana', 'Martinez']","['Ana', 'Martinez']",9772,no
754,2024-01-11 23:40:01,13/93,segundo porte,12343,165,78,"['Juan', 'Fernandez']","['Juan', 'Fernandez']","['Juan', 'Fernandez']",5361,si
755,2021-01-03 20:42:28,13/73,segundo porte,13192,57,75,"['Carlos', 'Gomez']","['Carlos', 'Gomez']","['Carlos', 'Gomez']",5274,no
756,2026-09-20 09:18:02,11/63,primer porte,13650,119,86,"['Maria', 'Martinez']","['Maria', 'Martinez']","['Maria', 'Martinez']",7897,no
757,2019-04-10 11:46:06,13/75,primer porte,14015,180,19,"['Luis', 'Sanchez']","['Luis', 'Sanchez']","['Luis', 'Sanchez']",7810,no
758,2017-09-26 22:34:52,13/97,primer porte,5003,55,64,"['Sofia', 'Gomez']","['Sofia', 'Gomez']","['Sofia', 'Gomez']",6278,si
759,2022-09-29 22:47:57,18/58,segundo porte,9572,225,68,"['Laura', 'Martinez']","['Laura', 'Martinez']","['Laura', 'Martinez']",4433,si
760,2019-08-31 20:44:35,18/59,segundo porte,3167,112,32,"['Laura', 'Perez']","['Laura', 'Perez']","['Laura', 'Perez']",5132,no
761,2019-10-18 00:59:41,13/86,primer porte,13055,200,74,"['Pedro', 'Garcia']","['Pedro', 'Garcia']","['Pedro', 'Garcia']",9100,no
762,2020-02-02 06:42:48,17/57,primer porte,14674,92,10,"['Luis', 'Garcia']","['Luis', 'Garcia']","['Luis', 'Garcia']",4483,si
763,2020-11-13 22:35:50,02/99,segundo porte,3449,105,18,"['Juan', 'Perez']","['Juan', 'Perez']","['Juan', 'Perez']",9530,si
764,2025-12-09 19:10:17,13/68,primer porte,11372,104,57,"['Diego', 'Sanchez']","['Diego', 'Sanchez']","['Diego', 'Sanchez']",6463,si
765,2019-02-23 04:51:52,13/92,segundo porte,11032,52,73,"['Marta', 'Perez']","['Marta', 'Perez']","['Marta', 'Perez']",7937,no
766,2018-03-31 04:30:07,13/68,segundo porte,3336,219,84,"['Diego', 'Gomez']","['Diego', 'Gomez']","['Diego', 'Gomez']",9276,no
767,2018-04-05 06:44:33,13/73,primer porte,12850,149,93,"['Juan', 'Gomez']","['Juan', 'Gomez']","['Juan', 'Gomez']",2228,no
768,2021-11-19 05:41:12,02/98,primer porte,8089,159,76,"['Diego', 'Perez']","['Diego', 'Perez']","['Diego', 'Perez']",2919,no
769,2026-01-03 11:27:04,13/83,primer porte,12108,78,60,"['Pedro', 'Gomez']","['Pedro', 'Gomez']","['Pedro', 'Gomez']",3089,no
770,2018-04-17 04:26:24,13/87,segundo porte,13060,71,78,"['Diego', 'Garcia']","['Diego', 'Garcia']","['Diego', 'Garcia']",7874,no
771,2017-12-12 07:18:36,13/81,segundo porte,9110,200,81,"['Ana', 'Perez']","['Ana', 'Perez']","['Ana', 'Perez']",8476,si
772,2019-07-15 13:19:21,11/67,primer porte,12155,87,14,"['Sofia', 'Perez']","['Sofia', 'Perez']","['Sofia', 'Perez']",3232,no
773,2021-11-18 17:22:18,13/90,primer porte,985,180,20,"['Ana', 'Martinez']","['Ana', 'Martinez']","['Ana', 'Martinez']",2021,si
774,2019-02-04 23:51:08,11/67,primer porte,485,178,58,"['Marta', 'Martinez']","['Marta', 'Martinez']","['Marta', 'Martinez']",9570,no
775,2020-09-05 05:11:34,13/89,primer porte,3893,137,80,"['Marta', 'Fernandez']","['Marta', 'Fernandez']","['Marta', 'Fernandez']",5373,si
776,2018-09-29 17:01:33,13/94,segundo porte,4728,246,67,"['Maria', 'Rodriguez']","['Maria', 'Rodriguez']","['Maria', 'Rodriguez']",6782,si
777,2019-08-02 00:22:21,11/64,primer porte,6171,142,78,"['Juan', 'Sanchez']","['Juan', 'Sanchez']","['Juan', 'Sanchez']",5189,si
778,2026-07-28 09:13:37,02/100,primer porte,10525,154,71,"['Marta', 'Rodriguez']","['Marta', 'Rodriguez']","['Marta', 'Rodriguez']",8287,si
779,2023-06-18 16:03:37,13/86,primer porte,3413,138,53,"['Maria', 'Lopez']","['Maria', 'Lopez']","['Maria', 'Lopez']",5630,si
780,2024-07-29 19:04:36,13/71,segundo porte,9953,153,78,"['Luis', 'Gomez']","['Luis', 'Gomez']","['Luis', 'Gomez']",2745,no
781,2019-01-22 03:22:47,13/77,primer porte,7309,203,52,"['Laura', 'Martinez']","['Laura', 'Martinez']","['Laura', 'Martinez']",9932,no
782,2025-08-23 23:22:31,13/85,primer porte,14127,100,88,"['Maria', 'Gomez']","['Maria', 'Gomez']","['Maria', 'Gomez']",4827,si
783,2018-08-29 10:22:17,13/82,segundo porte,3064,198,33,"['Luis', 'Fernandez']","['Luis', 'Fernandez']","['Luis', 'Fernandez']",7238,si
784,2020-10-27 22:39:07,13/72,primer porte,14273,244,91,"['Laura', 'Perez']","['Laura', 'Perez']","['Laura', 'Perez']",8658,si
785,2022-05-23 22:10:12,02/99,segundo porte,9307,67,13,"['Juan', 'Gomez']","['Juan', 'Gomez']","['Juan', 'Gomez']",5720,si
786,2026-02-28 12:26:02,13/90,primer porte,8638,146,33,"['Diego', 'Fernandez']","['Diego', 'Fernandez']","['Diego', 'Fernandez']",7979,no
787,2019-04-18 01:00:12,13/90,segundo porte,620,125,95,"['Maria', 'Garcia']","['Maria', 'Garcia']","['Maria', 'Garcia']",9286,no
788,2025-10-21 23:54:19,02/100,segundo porte,7899,96,32,"['Pedro', 'Gomez']","['Pedro', 'Gomez']","['Pedro', 'Gomez']",5303,si
789,2019-04-08 07:22:15,13/78,primer porte,10858,39,93,"['Luis', 'Sanchez']","['Luis', 'Sanchez']","['Luis', 'Sanchez']",4717,si
790,2021-10-23 18:06:55,17/55,segundo porte,8932,116,73,"['Diego', 'Garcia']","['Diego', 'Garcia']","['Diego', 'Garcia']",6980,si
791,2022-04-01 14:30:21,13/90,primer porte,9773,125,52,"['Juan', 'Perez']","['Juan', 'Perez']","['Juan', 'Perez']",8995,no
792,2017-11-14 20:57:07,18/60,segundo porte,2755,164,83,"['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']",8309,no
793,2019-01-04 15:06:05,17/55,primer porte,6386,92,92,"['Ana', 'Rodriguez']","['Ana', 'Rodriguez']","['Ana', 'Rodriguez']",4177,si
794,2022-11-05 10:17:57,17/54,primer porte,14806,107,14,"['Luis', 'Perez']","['Luis', 'Perez']","['Luis', 'Perez']",5831,si
795,2025-01-22 19:32:11,17/55,segundo porte,10854,204,44,"['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']",9580,si
796,2018-06-20 12:32:03,13/89,segundo porte,3111,215,68,"['Sofia', 'Martinez']","['Sofia', 'Martinez']","['Sofia', 'Martinez']",9999,no
797,2024-04-27 03:52:24,17/57,primer porte,6031,202,38,"['Laura', 'Gomez']","['Laura', 'Gomez']","['Laura', 'Gomez']",2271,si
798,2019-07-03 12:24:29,13/91,segundo porte,7602,169,36,"['Luis', 'Gomez']","['Luis', 'Gomez']","['Luis', 'Gomez']",5873,si
799,2021-08-23 08:50:43,13/97,primer porte,5291,35,89,"['Marta', 'Rodriguez']","['Marta', 'Rodriguez']","['Marta', 'Rodriguez']",5161,no
800,2021-04-02 20:25:17,13/81,segundo porte,1458,116,54,"['Pedro', 'Gomez']","['Pedro', 'Gomez']","['Pedro', 'Gomez']",8636,si
801,2019-09-07 12:12:56,17/57,segundo porte,8351,155,45,"['Carlos', 'Perez']","['Carlos', 'Perez']","['Carlos', 'Perez']",7309,si
802,2024-03-03 22:59:26,02/99,primer porte,5629,127,70,"['Carlos', 'Sanchez']","['Carlos', 'Sanchez']","['Carlos', 'Sanchez']",3455,si
803,2021-12-12 10:38:22,13/74,primer porte,1882,182,58,"['Pedro', 'Martinez']","['Pedro', 'Martinez']","['Pedro', 'Martinez']",9497,si
804,2017-10-11 17:45:44,13/88,segundo porte,2103,182,87,"['Sofia', 'Gomez']","['Sofia', 'Gomez']","['Sofia', 'Gomez']",7547,no
805,2018-08-22 16:38:38,13/81,segundo porte,5854,88,19,"['Marta', 'Gomez']","['Marta', 'Gomez']","['Marta', 'Gomez']",6776,si
806,2020-03-03 10:10:11,13/76,primer porte,7191,222,62,"['Diego', 'Gomez']","['Diego', 'Gomez']","['Diego', 'Gomez']",9625,no
807,2018-04-04 12:07:07,13/71,primer porte,10357,227,22,"['Maria', 'Martinez']","['Maria', 'Martinez']","['Maria', 'Martinez']",8151,si
808,2021-06-18 12:56:49,13/75,primer porte,12460,149,36,"['Marta', 'Gomez']","['Marta', 'Gomez']","['Marta', 'Gomez']",3998,si
809,2023-11-11 10:24:35,13/70,primer porte,6687,133,41,"['Ana', 'Rodriguez']","['Ana', 'Rodriguez']","['Ana', 'Rodriguez']",9522,no
810,2021-05-02 11:28:18,18/59,segundo porte,9412,106,74,"['Sofia', 'Gomez']","['Sofia', 'Gomez']","['Sofia', 'Gomez']",6082,no
811,2023-12-12 16:29:29,11/65,primer porte,6559,91,31,"['Juan', 'Rodriguez']","['Juan', 'Rodriguez']","['Juan', 'Rodriguez']",7835,si
812,2020-08-31 06:49:13,13/78,segundo porte,2697,238,10,"['Maria', 'Garcia']","['Maria', 'Garcia']","['Maria', 'Garcia']",5173,si
813,2019-11-03 18:11:39,13/83,primer porte,7516,176,92,"['Marta', 'Rodriguez']","['Marta', 'Rodriguez']","['Marta', 'Rodriguez']",7901,no
814,2023-06-16 18:55:24,13/80,primer porte,3187,133,21,"['Marta', 'Garcia']","['Marta', 'Garcia']","['Marta', 'Garcia']",6034,no
815,2020-08-23 19:59:44,13/84,primer porte,11699,85,61,"['Luis', 'Martinez']","['Luis', 'Martinez']","['Luis', 'Martinez']",5710,no
816,2022-06-27 15:35:23,13/82,primer porte,4630,219,46,"['Pedro', 'Garcia']","['Pedro', 'Garcia']","['Pedro', 'Garcia']",6621,no
817,2021-11-18 02:47:19,13/92,primer porte,8361,224,11,"['Marta', 'Sanchez']","['Marta', 'Sanchez']","['Marta', 'Sanchez']",2525,no
818,2025-04-24 15:18:12,17/53,segundo porte,14892,115,18,"['Carlos', 'Perez']","['Carlos', 'Perez']","['Carlos', 'Perez']",4533,no
819,2024-10-07 05:33:09,13/76,segundo porte,3489,219,46,"['Juan', 'Rodriguez']","['Juan', 'Rodriguez']","['Juan', 'Rodriguez']",7165,si
820,2018-04-13 04:04:54,17/57,primer porte,2996,88,50,"['Marta', 'Rodriguez']","['Marta', 'Rodriguez']","['Marta', 'Rodriguez']",7767,si
821,2019-10-02 01:37:39,13/94,primer porte,12412,177,35,"['Diego', 'Rodriguez']","['Diego', 'Rodriguez']","['Diego', 'Rodriguez']",8007,no
822,2017-12-26 03:32:21,17/55,segundo porte,612,83,57,"['Laura', 'Perez']","['Laura', 'Perez']","['Laura', 'Perez']",5270,no
823,2026-06-18 03:41:54,11/66,primer porte,2548,34,68,"['Ana', 'Perez']","['Ana', 'Perez']","['Ana', 'Perez']",4817,no
824,2021-07-06 13:27:06,13/73,primer porte,14644,58,93,"['Marta', 'Lopez']","['Marta', 'Lopez']","['Marta', 'Lopez']",3863,si
825,2025-02-06 05:49:07,13/87,segundo porte,8314,196,19,"['Pedro', 'Perez']","['Pedro', 'Perez']","['Pedro', 'Perez']",3285,no
826,2018-09-16 16:55:44,13/84,segundo porte,3245,164,87,"['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']",7170,si
827,2024-10-18 16:58:22,13/92,primer porte,12274,249,27,"['Luis', 'Lopez']","['Luis', 'Lopez']","['Luis', 'Lopez']",5145,no
828,2018-05-15 01:54:18,13/94,primer porte,8916,181,33,"['Luis', 'Martinez']","['Luis', 'Martinez']","['Luis', 'Martinez']",3236,si
829,2026-03-02 15:24:00,02/98,primer porte,6303,182,60,"['Pedro', 'Gomez']","['Pedro', 'Gomez']","['Pedro', 'Gomez']",7554,no
830,2023-01-23 12:24:30,13/69,segundo porte,13088,23,53,"['Diego', 'Lopez']","['Diego', 'Lopez']","['Diego', 'Lopez']",8077,no
831,2020-04-17 17:50:21,13/85,primer porte,13291,246,89,"['Ana', 'Garcia']","['Ana', 'Garcia']","['Ana', 'Garcia']",2225,si
832,2024-09-24 06:39:53,13/70,segundo porte,4359,144,92,"['Juan', 'Garcia']","['Juan', 'Garcia']","['Juan', 'Garcia']",6790,si
833,2018-04-07 06:30:41,13/71,segundo porte,1894,181,66,"['Pedro', 'Fernandez']","['Pedro', 'Fernandez']","['Pedro', 'Fernandez']",3233,no
834,2026-03-09 11:16:09,13/90,segundo porte,190,132,34,"['Pedro', 'Martinez']","['Pedro', 'Martinez']","['Pedro', 'Martinez']",9809,si
835,2025-04-01 11:15:47,17/57,segundo porte,9293,110,84,"['Juan', 'Martinez']","['Juan', 'Martinez']","['Juan', 'Martinez']",3312,si
836,2024-02-22 14:26:34,13/75,primer porte,5789,154,94,"['Carlos', 'Gomez']","['Carlos', 'Gomez']","['Carlos', 'Gomez']",7919,si
837,2020-05-11 18:07:49,18/61,primer porte,6468,11,31,"['Carlos', 'Perez']","['Carlos', 'Perez']","['Carlos', 'Perez']",7392,si
838,2025-04-26 06:12:02,11/63,primer porte,6456,224,31,"['Carlos', 'Garcia']","['Carlos', 'Garcia']","['Carlos', 'Garcia']",7593,si
839,2020-04-19 07:25:28,17/55,segundo porte,5264,207,52,"['Maria', 'Fernandez']","['Maria', 'Fernandez']","['Maria', 'Fernandez']",5632,si
840,2019-10-16 01:20:44,13/79,primer porte,3582,57,15,"['Sofia', 'Perez']","['Sofia', 'Perez']","['Sofia', 'Perez']",4734,si
841,2021-12-01 22:15:08,13/70,primer porte,2026,176,25,"['Diego', 'Garcia']","['Diego', 'Garcia']","['Diego', 'Garcia']",3595,si
842,2020-07-20 18:09:07,13/78,segundo porte,12141,188,66,"['Maria', 'Martinez']","['Maria', 'Martinez']","['Maria', 'Martinez']",9885,si
843,2019-09-21 21:08:43,13/80,segundo porte,5879,133,63,"['Luis', 'Sanchez']","['Luis', 'Sanchez']","['Luis', 'Sanchez']",9755,si
844,2024-01-18 20:49:02,13/91,primer porte,14862,26,11,"['Marta', 'Rodriguez']","['Marta', 'Rodriguez']","['Marta', 'Rodriguez']",4274,no
845,2018-08-16 20:44:17,13/82,segundo porte,14821,66,14,"['Sofia', 'Lopez']","['Sofia', 'Lopez']","['Sofia', 'Lopez']",7397,si
846,2023-08-31 13:29:08,13/91,primer porte,8929,12,72,"['Laura', 'Perez']","['Laura', 'Perez']","['Laura', 'Perez']",6912,no
847,2024-03-01 11:23:56,18/61,segundo porte,10441,10,50,"['Sofia', 'Sanchez']","['Sofia', 'Sanchez']","['Sofia', 'Sanchez']",6500,si
848,2023-06-08 11:38:23,11/67,segundo porte,3914,247,21,"['Laura', 'Lopez']","['Laura', 'Lopez']","['Laura', 'Lopez']",9891,no
849,2017-09-22 02:20:56,13/97,segundo porte,6127,200,34,"['Sofia', 'Perez']","['Sofia', 'Perez']","['Sofia', 'Perez']",8830,no
850,2022-03-05 19:33:21,13/80,primer porte,1004,45,19,"['Maria', 'Perez']","['Maria', 'Perez']","['Maria', 'Perez']",8225,si
851,2023-03-12 11:23:44,11/63,segundo porte,3041,102,68,"['Maria', 'Fernandez']","['Maria', 'Fernandez']","['Maria', 'Fernandez']",5038,no
852,2021-09-04 07:09:26,13/80,segundo porte,3529,216,36,"['Sofia', 'Perez']","['Sofia', 'Perez']","['Sofia', 'Perez']",6965,si
853,2019-11-19 04:00:08,13/72,primer porte,924,73,26,"['Carlos', 'Sanchez']","['Carlos', 'Sanchez']","['Carlos', 'Sanchez']",8524,si
854,2020-04-02 11:04:16,02/99,primer porte,11280,80,58,"['Luis', 'Gomez']","['Luis', 'Gomez']","['Luis', 'Gomez']",8647,no
855,2024-07-17 19:13:58,18/62,primer porte,11069,239,10,"['Juan', 'Gomez']","['Juan', 'Gomez']","['Juan', 'Gomez']",8335,no
856,2019-03-11 18:12:25,18/62,primer porte,1162,53,88,"['Laura', 'Rodriguez']","['Laura', 'Rodriguez']","['Laura', 'Rodriguez']",8425,si
857,2025-02-22 02:18:00,11/65,segundo porte,2161,150,35,"['Carlos', 'Perez']","['Carlos', 'Perez']","['Carlos', 'Perez']",3332,si
858,2020-08-22 07:44:09,17/53,primer porte,2604,11,70,"['Carlos', 'Gomez']","['Carlos', 'Gomez']","['Carlos', 'Gomez']",8027,si
859,2024-08-06 19:20:50,11/63,segundo porte,12359,227,59,"['Sofia', 'Martinez']","['Sofia', 'Martinez']","['Sofia', 'Martinez']",7902,no
860,2022-03-08 11:34:34,13/89,segundo porte,3795,117,48,"['Marta', 'Gomez']","['Marta', 'Gomez']","['Marta', 'Gomez']",7349,si
861,2025-02-05 06:14:14,17/54,primer porte,9259,110,37,"['Marta', 'Martinez']","['Marta', 'Martinez']","['Marta', 'Martinez']",3835,si
862,2023-03-24 22:49:45,02/98,segundo porte,1659,66,70,"['Carlos', 'Lopez']","['Carlos', 'Lopez']","['Carlos', 'Lopez']",7683,no
863,2025-01-05 02:49:30,17/56,segundo porte,8466,93,13,"['Juan', 'Rodriguez']","['Juan', 'Rodriguez']","['Juan', 'Rodriguez']",2230,si
864,2019-04-25 19:16:05,13/83,primer porte,6867,25,51,"['Sofia', 'Sanchez']","['Sofia', 'Sanchez']","['Sofia', 'Sanchez']",7788,no
865,2022-02-27 12:16:04,02/99,primer porte,13208,25,68,"['Pedro', 'Lopez']","['Pedro', 'Lopez']","['Pedro', 'Lopez']",2953,si
866,2021-08-10 16:06:30,13/73,segundo porte,3025,188,23,"['Juan', 'Sanchez']","['Juan', 'Sanchez']","['Juan', 'Sanchez']",5013,no
867,2023-05-03 23:25:43,18/61,segundo porte,4495,127,63,"['Carlos', 'Perez']","['Carlos', 'Perez']","['Carlos', 'Perez']",2733,si
868,2017-09-06 20:52:25,13/79,primer porte,2641,17,36,"['Luis', 'Martinez']","['Luis', 'Martinez']","['Luis', 'Martinez']",2416,no
869,2018-04-07 05:21:41,18/60,segundo porte,6126,168,51,"['Ana', 'Sanchez']","['Ana', 'Sanchez']","['Ana', 'Sanchez']",2737,si
870,2024-11-22 12:20:43,13/80,primer porte,12932,94,55,"['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']",2917,no
871,2025-01-10 23:03:01,13/87,segundo porte,2781,32,82,"['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']",2599,no
872,2024-07-24 19:19:50,13/70,segundo porte,562,244,96,"['Maria', 'Rodriguez']","['Maria', 'Rodriguez']","['Maria', 'Rodriguez']",3896,no
873,2025-09-09 21:40:46,02/99,segundo porte,229,75,94,"['Carlos', 'Garcia']","['Carlos', 'Garcia']","['Carlos', 'Garcia']",3974,si
874,2019-10-20 05:13:25,13/85,primer porte,11373,150,27,"['Maria', 'Rodriguez']","['Maria', 'Rodriguez']","['Maria', 'Rodriguez']",7684,si
875,2022-09-06 00:02:33,02/100,primer porte,5390,23,48,"['Marta', 'Rodriguez']","['Marta', 'Rodriguez']","['Marta', 'Rodriguez']",6228,no
876,2019-06-26 06:52:39,13/90,primer porte,4285,222,73,"['Luis', 'Fernandez']","['Luis', 'Fernandez']","['Luis', 'Fernandez']",7853,no
877,2026-10-18 04:49:21,02/99,primer porte,4983,141,61,"['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']",8681,si
878,2018-05-09 13:31:31,13/69,primer porte,6346,212,48,"['Marta', 'Martinez']","['Marta', 'Martinez']","['Marta', 'Martinez']",5885,no
879,2026-03-31 08:21:30,13/95,primer porte,9308,41,54,"['Sofia', 'Perez']","['Sofia', 'Perez']","['Sofia', 'Perez']",7797,no
880,2023-09-28 03:30:24,13/80,primer porte,5124,16,74,"['Carlos', 'Lopez']","['Carlos', 'Lopez']","['Carlos', 'Lopez']",6276,si
881,2021-01-13 23:17:01,02/99,primer porte,1345,213,30,"['Sofia', 'Gomez']","['Sofia', 'Gomez']","['Sofia', 'Gomez']",4136,no
882,2020-11-21 22:51:12,11/64,segundo porte,13488,189,68,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",3540,si
883,2026-11-25 23:10:55,17/57,segundo porte,6941,196,41,"['Carlos', 'Lopez']","['Carlos', 'Lopez']","['Carlos', 'Lopez']",4488,si
884,2024-04-07 03:42:19,13/95,segundo porte,11620,96,99,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",8750,no
885,2021-12-02 22:41:58,13/81,primer porte,10550,73,60,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",7015,si
886,2020-11-29 06:46:42,13/88,segundo porte,3560,164,27,"['Maria', 'Gomez']","['Maria', 'Gomez']","['Maria', 'Gomez']",3819,no
887,2024-01-28 21:10:27,17/56,segundo porte,11396,178,48,"['Laura', 'Gomez']","['Laura', 'Gomez']","['Laura', 'Gomez']",6352,si
888,2021-08-24 17:53:21,13/73,segundo porte,6571,205,57,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",7637,no
